****************************************************************
Suite Created By = Protacon Technologies Ltd
TesterID = SWT-G4-17
SWT version = 1.4.0.8
TestPlaceIdentification = TAL165-1
ProductType = UHF
Chip Model = UCODE 8
Chip Manufacturer = NXP
Product Specification = 3007260
Inlay Type = UHF
Product Readiness Level = FG
Prodline Name = TAL165-1
Tester Name = SWT-G4-17
Product Name = NF_FCCa_TID
Product Spec = 3007260
Encoding Specification = 3007260
Start of test = 2019-08-15 19:56:12
Main Roll ID = 0006279714
Sub Roll IDs = 
Roll Counter = 1
ReadersGAPs = 
Attenuation1.Value = 7.00
Attenuation2.Value = 7.00
Operator Name IC-Attachment =
Operator Name IC-Converting =
Operator Name Final Testing =
Chip Manufacturing Date =
SFG Roll ID =
R2_CMD1 = FF 1E 2F 00 00 01 22 00 00 05 15 22 10 01 9F 02 56 01 FF 01 00 01 09 28 02 56 00 02 00 00 00 00 06 (CRC:CCITT:1:-1)|FF34220000XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX60E2XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|15|0|1|0|TX1(0:0)|1|TID(52:24)
Fields = Index, TID(52:24), ProductionMode, Status, Status_R1, Status_R2, Attenuation(0:), Attenuation_R1, Attenuation_R2, SpliceCount(0:), WaferBatch(0:), Time
29.1, FF3422000010019F01FF0101C5110D32E8000001F7005F050060E280689420005003095370670000803000E2806894000050030953706794E4645A, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:25.802
30.1, FF3422000010019F01FF0101C6110D32E800000172006A050060E28068942000400309536C670000803000E28068940000400309536C67C87E0B08, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:26.268
31.1, FF3422000010019F01FF0101C5110D32E8000000BA006D050060E280689420005003095368670000803000E280689400005003095368671E3EAFEA, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:26.684
32.1, FF3422000010019F01FF0101C6110D32E8000002540068050060E280689420005003095364670000803000E280689400005003095364675B53BEA9, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:27.091
33.1, FF3422000010019F01FF0101C5110D32E80000019B0065050060E280689420004003095360670000803000E280689400004003095360678D13489E, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:27.507
34.1, FF3422000010019F01FF0101C5110D32E8000000DB0068050060E28068942000400309535C670000803000E28068940000400309535C67CDEB13CB, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:27.920
35.1, FF3422000010019F01FF0101C6110D32E80000001D0068050060E280689420005003095358670000803000E280689400005003095358671BAB444B, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:28.331
36.1, FF3422000010019F01FF0101C5110D32E8000001BE006D050060E280689420005003095354670000803000E280689400005003095354675EC68298, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:28.745
37.1, FF3422000010019F01FF0101C5110D32E800000100006D050060E280689420004003095350670000803000E28068940000400309535067888619AF, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:29.154
38.1, FF3422000010019F01FF0101C5110D32E8000000450068050060E28068942000500309534C670000803000E28068940000500309534C67D41CD792, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:29.568
39.1, FF3422000010019F01FF0101C6110D32E8000001E4006A050060E280689420004003095348670000803000E28068940000400309534867025CEE14, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:29.980
40.1, FF3422000010019F01FF0101C6110D32E8000000F0006A050060E280689420004003095344670000803000E2806894000040030953446747318017, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:30.337
41.1, FF3422000010019F01FF0101C6110D32E800000249006A050060E280689420005003095340670000803000E2806894000050030953406791716C08, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:30.680
42.1, FF3422000010019F01FF0101C5110D32E800000149006D050060E28068942000400309533C670000803000E28068940000400309533C67C6C140E6, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:31.024
43.1, FF3422000010019F01FF0101C6110D32E8000000470068050060E280689420005003095334670000803000E2806894000050030953346755ECA7CB, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:31.368
44.1, FF3422000010019F01FF0101C5110D32E8000001A10068050060E280689420004003095330670000803000E2806894000040030953306783ACFE26, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:31.711
45.1, FF3422000010019F01FF0101C5110D32E80000009B0070050060E28068942000500309532C670000803000E28068940000500309532C67DF368EDA, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:32.056
46.1, FF3422000010019F01FF0101C5110D32E8000001F4006A050060E280689420004003095328670000803000E280689400004003095328670976E3D2, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:32.398
47.1, FF3422000010019F01FF0101C6110D32E8000000F20070050060E280689420004003095324670000803000E280689400004003095324674C1B9686, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:32.743
48.1, FF3422000010019F01FF0101C5110D32E800000235006D050060E280689420005003095320670000803000E280689400005003095320679A5B1CF3, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:33.063
49.1, FF3422000010019F01FF0101C5110D32E8000000E5006A050060E28068942000500309531C670000803000E28068940000500309531C67DAA396BE, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:33.329
50.1, FF3422000010019F01FF0101C5110D32E8000001E60065050060E280689420004003095318670000803000E280689400004003095318670CE3D1DA, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:33.585
51.1, FF3422000010019F01FF0101C6110D32E80000008A0068050060E280689420004003095314670000803000E28068940000400309531467498EC7E4, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:33.839
52.1, FF3422000010019F01FF0101C6110D32E800000189006D050060E28068942000400309530C670000803000E28068940000400309530C67C3547D77, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:34.093
53.1, FF3422000010019F01FF0101C5110D32E80000002D0068050060E280689420005003095304670000803000E280689400005003095304675079E667, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:34.347
54.1, FF3422000010019F01FF0101C6110D32E800000130006A050060E280689420004003095300670000803000E280689400004003095300678639F2D5, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:34.604
55.1, FF3422000010019F01FF0101C5110D32E800000230006A050060E2806894200050030952FC670000803000E2806894000050030952FC67FD21E836, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:34.858
56.1, FF3422000010019F01FF0101C5110D32E8000000D50068050060E2806894200040030952F8670000803000E2806894000040030952F8672B61D740, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:35.113
57.1, FF3422000010019F01FF0101C5110D32E8000001D90065050060E2806894200040030952F4670000803000E2806894000040030952F4676E0C1794, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:35.370
58.1, FF3422000010019F01FF0101C5110D32E80000007B006A050060E2806894200050030952F0670000803000E2806894000050030952F067B84C8C59, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:35.622
59.1, FF3422000010019F01FF0101C5110D32E800000183006A050060E2806894200040030952EC670000803000E2806894000040030952EC67E4D6928B, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:35.884
60.1, FF3422000010019F01FF0101C5110D32E8000000220068050060E2806894200050030952E8670000803000E2806894000050030952E86732961493, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:36.133
61.1, FF3422000010019F01FF0101C6110D32E800000124006D050060E2806894200040030952E0670000803000E2806894000040030952E067A1BBFA75, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:36.389
62.1, FF3422000010019F01FF0101C5110D32E800000222006A050060E2806894200040030952DC670000803000E2806894000040030952DC67E1436506, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:36.641
63.1, FF3422000010019F01FF0101C5110D32E8000000AD0068050060E2806894200050030952D8670000803000E2806894000050030952D8673703F4A5, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:36.872
64.1, FF3422000010019F01FF0101C5110D32E8000001840070050060E2806894200050030952D4670000803000E2806894000050030952D467726E3EBB, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:37.085
65.1, FF3422000010019F01FF0101C5110D32E80000024D006A050060E2806894200040030952D0670000803000E2806894000040030952D067A42EF832, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:37.284
66.1, FF3422000010019F01FF0101C6110D32E8000000BF0068050060E2806894200050030952CC670000803000E2806894000050030952CC67F8B4EE85, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:37.490
67.1, FF3422000010019F01FF0101C5110D32E80000018D006A050060E2806894200040030952C8670000803000E2806894000040030952C8672EF4F17A, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:37.694
68.1, FF3422000010019F01FF0101C3110D32E80000000B0073050060E2806894200040030952C4670000803000E2806894000040030952C4676B994E58, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:37.909
69.1, FF3422000010019F01FF0101C6110D32E8000000CD0065050060E2806894200050030952C0670000803000E2806894000050030952C067BDD936A6, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:38.102
70.1, FF3422000010019F01FF0101C5110D32E80000019C006D050060E2806894200040030952BC670000803000E2806894000040030952BC67EA69CD22, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:38.307
71.1, FF3422000010019F01FF0101C6110D32E80000000C0068050060E2806894200050030952B8670000803000E2806894000050030952B8673C29365C, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:38.509
72.1, FF3422000010019F01FF0101C5110D32E8000000DC0068050060E2806894200040030952B0670000803000E2806894000040030952B067AF04E8F4, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:38.715
73.1, FF3422000010019F01FF0101C5110D32E8000001AA0068050060E2806894200050030952AC670000803000E2806894000050030952AC67F39E21C2, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:38.919
74.1, FF3422000010019F01FF0101C5110D32E80000001A0062050060E2806894200040030952A8670000803000E2806894000040030952A86725DEFD1D, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:39.122
75.1, FF3422000010019F01FF0101C5110D32E8000000E5006D050060E2806894200040030952A4670000803000E2806894000040030952A46760B3501C, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:39.323
76.1, FF3422000010019F01FF0101C5110D32E80000019E006D050060E2806894200050030952A0670000803000E2806894000050030952A067B6F3DB42, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:39.507
77.1, FF3422000010019F01FF0101C5110D32E80000024E006D050060E28068942000500309529C670000803000E28068940000500309529C67F60BE939, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:39.681
78.1, FF3422000010019F01FF0101C5110D32E8000000A2006A050060E280689420004003095298670000803000E28068940000400309529867204B225F, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:39.855
79.1, FF3422000010019F01FF0101C5110D32E80000014F0068050060E280689420004003095294670000803000E280689400004003095294676526CF69, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:40.027
80.1, FF3422000010019F01FF0101C5110D32E8000001FE006A050060E280689420005003095290670000803000E28068940000500309529067B36673A6, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:40.200
81.1, FF3422000010019F01FF0101C6110D32E80000004F006D050060E28068942000400309528C670000803000E28068940000400309528C67EFFC633B, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:40.372
82.1, FF3422000010019F01FF0101C5110D32E800000100006D050060E280689420005003095288670000803000E2806894000050030952886739BCEFB4, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:40.547
83.1, FF3422000010019F01FF0101C6110D32E8000001AE006A050060E280689420005003095284670000803000E280689400005003095284677CD1E9B4, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:40.720
84.1, FF3422000010019F01FF0101C4110D32E80000000A0068050060E280689420004003095280670000803000E28068940000400309528067AA915178, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:40.902
85.1, FF3422000010019F01FF0101C5110D32E8000000AF006A050060E28068942000400309527C670000803000E28068940000400309527C67FC3DBB4C, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:41.066
86.1, FF3422000010019F01FF0101C6110D32E80000015E006D050060E280689420005003095278670000803000E280689400005003095278672A7D45EA, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:41.239
87.1, FF3422000010019F01FF0101C5110D32E80000020B006A050060E280689420005003095274670000803000E280689400005003095274676F107EEF, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:41.411
88.1, FF3422000010019F01FF0101C5110D32E80000005F006A050060E280689420004003095270670000803000E28068940000400309527067B950853F, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:41.585
89.1, FF3422000010019F01FF0101C6110D32E80000010E006A050060E280689420004003095264670000803000E2806894000040030952646776E75159, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:41.759
90.1, FF3422000010019F01FF0101C5110D32E8000001BC006D050060E280689420005003095260670000803000E28068940000500309526067A0A761B9, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:41.931
91.1, FF3422000010019F01FF0101C5110D32E80000000F0065050060E28068942000500309525C670000803000E28068940000500309525C67E05FEF0F, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:42.104
92.1, FF3422000010019F01FF0101C5110D32E8000000BE006D050060E280689420004003095258670000803000E28068940000400309525867361F763D, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:42.278
93.1, FF3422000010019F01FF0101C6110D32E80000016B0070050060E280689420004003095254670000803000E280689400004003095254677372FA3F, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:42.450
94.1, FF3422000010019F01FF0101C5110D32E8000002130062050060E280689420005003095250670000803000E28068940000500309525067A5326273, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:42.616
95.1, FF3422000010019F01FF0101C6110D32E800000054006D050060E28068942000400309524C670000803000E28068940000400309524C67F9A88384, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:42.771
96.1, FF3422000010019F01FF0101C5110D32E8000000F0006D050060E280689420005003095248670000803000E280689400005003095248672FE8731A, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:42.926
97.1, FF3422000010019F01FF0101C6110D32E80000018C006D050060E280689420005003095244670000803000E280689400005003095244676A85C238, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:43.081
98.1, FF3422000010019F01FF0101C5110D32E80000022B0068050060E280689420004003095240670000803000E28068940000400309524067BCC57AD4, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:43.238
99.1, FF3422000010019F01FF0101C5110D32E800000069006D050060E28068942000500309523C670000803000E28068940000500309523C67EB754B4E, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:43.394
100.1, FF3422000010019F01FF0101C5110D32E8000001040070050060E280689420004003095238670000803000E280689400004003095238673D35795B, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:43.547
101.1, FF3422000010019F01FF0101C6110D32E8000001A1006D050060E280689420004003095234670000803000E280689400004003095234677858A6FA, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:43.703
102.1, FF3422000010019F01FF0101C5110D32E80000023D0065050060E280689420005003095230670000803000E28068940000500309523067AE183EB2, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:43.857
103.1, FF3422000010019F01FF0101C5110D32E8000000800068050060E28068942000400309522C670000803000E28068940000400309522C67F2824AB1, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:44.014
104.1, FF3422000010019F01FF0101C6110D32E80000011D0068050060E280689420005003095228670000803000E2806894000050030952286724C2C92A, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:44.170
105.1, FF3422000010019F01FF0101C6110D32E8000001BB0068050060E280689420005003095224670000803000E2806894000050030952246761AFE808, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:44.326
106.1, FF3422000010019F01FF0101C5110D32E8000002560070050060E280689420004003095220670000803000E28068940000400309522067B7EF315F, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:44.481
107.1, FF3422000010019F01FF0101C5110D32E8000000960068050060E28068942000400309521C670000803000E28068940000400309521C67F7174B5F, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:44.635
108.1, FF3422000010019F01FF0101C5110D32E8000001330076050060E280689420005003095218670000803000E280689400005003095218672157242C, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:44.791
109.1, FF3422000010019F01FF0101C5110D32E8000001D0006D050060E280689420005003095214670000803000E28068940000500309521467643A547F, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:44.947
110.1, FF3422000010019F01FF0101C5110D32E800000011005F050060E280689420004003095210670000803000E28068940000400309521067B27A5E4B, 0, 1, 0, 1, 7.00, 0.00, 7.00, 0, SNN618-25E6, 2019-08-15 19:55:45.103
